_id,industry_major_cate,std_year_month,std_year,std_month,consumption_amount,region
65e932a1bb908e26c8045387,쇼핑업,202102,2021,2,19818835,제주
65e932a1bb908e26c8045388,운송업,202102,2021,2,3354988,제주
65e932a1bb908e26c8045389,여행업,202102,2021,2,157630,제주
65e932a1bb908e26c804538a,숙박업,202102,2021,2,8328658,제주
65e932a1bb908e26c804538b,식음료업,202101,2021,1,16958155,제주
65e932a1bb908e26c804538c,여가서비스업,202101,2021,1,3543483,제주
65e932a1bb908e26c804538d,쇼핑업,202101,2021,1,13881001,제주
65e932a1bb908e26c804538e,운송업,202101,2021,1,1759616,제주
65e932a1bb908e26c804538f,여행업,202101,2021,1,81267,제주
65e932a1bb908e26c8045390,여행업,202106,2021,6,308021,제주
65e932a1bb908e26c8045391,식음료업,202107,2021,7,40109397,제주
65e932a1bb908e26c8045392,여가서비스업,202107,2021,7,8703195,제주
65e932a1bb908e26c8045393,쇼핑업,202107,2021,7,20107062,제주
65e932a1bb908e26c8045394,운송업,202107,2021,7,4925764,제주
65e932a1bb908e26c8045395,여행업,202107,2021,7,306489,제주
65e932a1bb908e26c8045396,숙박업,202107,2021,7,15989249,제주
65e932a1bb908e26c8045397,식음료업,202106,2021,6,39606063,제주
65e932a1bb908e26c8045398,여가서비스업,202106,2021,6,9246390,제주
65e932a1bb908e26c8045399,쇼핑업,202106,2021,6,25641177,제주
65e932a1bb908e26c804539a,운송업,202106,2021,6,5653575,제주
65e932a1bb908e26c804539b,숙박업,202101,2021,1,5133967,제주
65e932a1bb908e26c804539c,숙박업,202106,2021,6,14031995,제주
65e932a1bb908e26c804539d,식음료업,202105,2021,5,42539640,제주
65e932a1bb908e26c804539e,여가서비스업,202105,2021,5,9909364,제주
65e932a1bb908e26c804539f,쇼핑업,202105,2021,5,28671149,제주
65e932a1bb908e26c80453a0,운송업,202105,2021,5,5845753,제주
65e932a1bb908e26c80453a1,여행업,202105,2021,5,323907,제주
65e932a1bb908e26c80453a2,숙박업,202105,2021,5,14825499,제주
65e932a1bb908e26c80453a3,식음료업,202104,2021,4,40346809,제주
65e932a1bb908e26c80453a4,여가서비스업,202104,2021,4,8711564,제주
65e932a1bb908e26c80453a5,전체,202112,2021,12,79904636,충남
65e932a1bb908e26c80453a6,전체,202101,2021,1,58395402,충남
65e932a1bb908e26c80453a7,전체,202102,2021,2,65277629,충남
65e932a1bb908e26c80453a8,전체,202103,2021,3,79969767,충남
65e932a1bb908e26c80453a9,전체,202104,2021,4,85492417,충남
65e932a1bb908e26c80453aa,전체,202105,2021,5,94627036,충남
65e932a1bb908e26c80453ab,전체,202106,2021,6,86400725,충남
65e932a1bb908e26c80453ac,전체,202107,2021,7,88236214,충남
65e932a1bb908e26c80453ad,전체,202108,2021,8,87009524,충남
65e932a1bb908e26c80453ae,전체,202109,2021,9,87652197,충남
65e932a1bb908e26c80453af,전체,202110,2021,10,99899048,충남
65e932a1bb908e26c80453b0,전체,202111,2021,11,89179820,충남
65e932a1bb908e26c80453b1,여가서비스업,202110,2021,10,9937963,충남
65e932a1bb908e26c80453b2,쇼핑업,202108,2021,8,19976163,충남
65e932a1bb908e26c80453b3,쇼핑업,202110,2021,10,26508852,충남
65e932a1bb908e26c80453b4,숙박업,202110,2021,10,4480650,충남
65e932a1bb908e26c80453b5,운송업,202109,2021,9,75257,충남
65e932a1bb908e26c80453b6,여행업,202109,2021,9,1529,충남
65e932a1bb908e26c80453b7,식음료업,202109,2021,9,50689961,충남
65e932a1bb908e26c80453b8,여가서비스업,202109,2021,9,9124772,충남
65e932a1bb908e26c80453b9,쇼핑업,202109,2021,9,23909492,충남
65e932a1bb908e26c80453ba,숙박업,202109,2021,9,3851187,충남
65e932a1bb908e26c80453bb,운송업,202108,2021,8,85743,충남
65e932a1bb908e26c80453bc,여행업,202108,2021,8,771,충남
65e932a1bb908e26c80453bd,식음료업,202108,2021,8,53266895,충남
65e932a1bb908e26c80453be,여가서비스업,202108,2021,8,8400448,충남
65e932a1bb908e26c80453bf,숙박업,202108,2021,8,5279504,충남
65e932a1bb908e26c80453c0,식음료업,202110,2021,10,58870523,충남
65e932a1bb908e26c80453c1,여행업,202110,2021,10,3003,충남
65e932a1bb908e26c80453c2,운송업,202110,2021,10,98056,충남
65e932a1bb908e26c80453c3,숙박업,202111,2021,11,4100849,충남
65e932a1bb908e26c80453c4,쇼핑업,202111,2021,11,23252309,충남
65e932a1bb908e26c80453c5,여가서비스업,202111,2021,11,7794012,충남
65e932a1bb908e26c80453c6,식음료업,202111,2021,11,53961242,충남
65e932a1bb908e26c80453c7,여행업,202111,2021,11,9537,충남
65e932a1bb908e26c80453c8,운송업,202111,2021,11,61871,충남
65e932a1bb908e26c80453c9,숙박업,202112,2021,12,3745336,충남
65e932a1bb908e26c80453ca,쇼핑업,202112,2021,12,23105745,충남
65e932a1bb908e26c80453cb,여가서비스업,202112,2021,12,4826462,충남
65e932a1bb908e26c80453cc,식음료업,202112,2021,12,48192915,충남
65e932a1bb908e26c80453cd,여행업,202112,2021,12,3202,충남
65e932a1bb908e26c80453ce,운송업,202112,2021,12,30976,충남
65e932a1bb908e26c80453cf,여행업,202102,2021,2,1601,충남
65e932a1bb908e26c80453d0,쇼핑업,202104,2021,4,21652101,충남
65e932a1bb908e26c80453d1,여행업,202104,2021,4,6512,충남
65e932a1bb908e26c80453d2,숙박업,202104,2021,4,3569964,충남
65e932a1bb908e26c80453d3,운송업,202103,2021,3,44686,충남
65e932a1bb908e26c80453d4,식음료업,202103,2021,3,48072839,충남
65e932a1bb908e26c80453d5,여가서비스업,202103,2021,3,6767204,충남
65e932a1bb908e26c80453d6,쇼핑업,202103,2021,3,21902398,충남
65e932a1bb908e26c80453d7,여행업,202103,2021,3,9616,충남
65e932a1bb908e26c80453d8,숙박업,202103,2021,3,3173024,충남
65e932a1bb908e26c80453d9,운송업,202102,2021,2,37458,충남
65e932a1bb908e26c80453da,여가서비스업,202104,2021,4,7758623,충남
65e932a1bb908e26c80453db,식음료업,202102,2021,2,38701249,충남
65e932a1bb908e26c80453dc,여가서비스업,202102,2021,2,4149594,충남
65e932a1bb908e26c80453dd,쇼핑업,202102,2021,2,19678785,충남
65e932a1bb908e26c80453de,숙박업,202102,2021,2,2708942,충남
65e932a1bb908e26c80453df,운송업,202101,2021,1,18184,충남
65e932a1bb908e26c80453e0,여행업,202101,2021,1,5733,충남
65e932a1bb908e26c80453e1,식음료업,202101,2021,1,34228528,충남
65e932a1bb908e26c80453e2,여가서비스업,202101,2021,1,2514355,충남
65e932a1bb908e26c80453e3,쇼핑업,202101,2021,1,19171657,충남
65e932a1bb908e26c80453e4,쇼핑업,202106,2021,6,20626234,충남
65e932a1bb908e26c80453e5,운송업,202107,2021,7,75130,충남
65e932a1bb908e26c80453e6,여행업,202107,2021,7,1704,충남
65e932a1bb908e26c80453e7,식음료업,202107,2021,7,53538912,충남
65e932a1bb908e26c80453e8,여가서비스업,202107,2021,7,8669074,충남
65e932a1bb908e26c80453e9,쇼핑업,202107,2021,7,21217365,충남
65e932a1bb908e26c80453ea,숙박업,202107,2021,7,4734030,충남
65e932a1bb908e26c80453eb,운송업,202106,2021,6,68689,충남
65e932a1bb908e26c80453ec,여행업,202106,2021,6,5364,충남
65e932a1bb908e26c80453ed,식음료업,202106,2021,6,52822641,충남
65e932a1bb908e26c80453ee,여가서비스업,202106,2021,6,8884178,충남
65e932a1bb908e26c80453ef,숙박업,202101,2021,1,2456946,충남
65e932a1bb908e26c80453f0,숙박업,202106,2021,6,3993619,충남
65e932a1bb908e26c80453f1,운송업,202105,2021,5,69582,충남
65e932a1bb908e26c80453f2,식음료업,202105,2021,5,57176874,충남
65e932a1bb908e26c80453f3,여가서비스업,202105,2021,5,8727010,충남
65e932a1bb908e26c80453f4,쇼핑업,202105,2021,5,24475139,충남
65e932a1bb908e26c80453f5,여행업,202105,2021,5,5364,충남
65e932a1bb908e26c80453f6,숙박업,202105,2021,5,4173068,충남
65e932a1bb908e26c80453f7,운송업,202104,2021,4,52678,충남
65e932a1bb908e26c80453f8,식음료업,202104,2021,4,52452538,충남
65e932a1bb908e26c80453f9,전체,202112,2021,12,69368680,충북
65e932a1bb908e26c80453fa,전체,202101,2021,1,48454688,충북
65e932a1bb908e26c80453fb,전체,202102,2021,2,57305721,충북
65e932a1bb908e26c80453fc,전체,202103,2021,3,72532581,충북
65e932a1bb908e26c80453fd,전체,202104,2021,4,77110416,충북
65e932a1bb908e26c80453fe,전체,202105,2021,5,84997038,충북
65e932a1bb908e26c80453ff,전체,202106,2021,6,79865386,충북
65e932a1bb908e26c8045400,전체,202107,2021,7,81937585,충북
65e932a1bb908e26c8045401,전체,202108,2021,8,76663529,충북
65e932a1bb908e26c8045402,전체,202109,2021,9,81609915,충북
65e932a1bb908e26c8045403,전체,202110,2021,10,91440204,충북
65e932a1bb908e26c8045404,전체,202111,2021,11,83660880,충북
65e932a1bb908e26c8045405,운송업,202110,2021,10,257018,충북
65e932a1bb908e26c8045406,식음료업,202108,2021,8,40610859,충북
65e932a1bb908e26c8045407,식음료업,202110,2021,10,45408357,충북
65e932a1bb908e26c8045408,여가서비스업,202110,2021,10,20600405,충북
65e932a1bb908e26c8045409,쇼핑업,202110,2021,10,21754728,충북
65e932a1bb908e26c804540a,숙박업,202110,2021,10,3412911,충북
65e932a1bb908e26c804540b,운송업,202109,2021,9,188814,충북
65e932a1bb908e26c804540c,여행업,202109,2021,9,2300,충북
65e932a1bb908e26c804540d,식음료업,202109,2021,9,40322706,충북
65e932a1bb908e26c804540e,여가서비스업,202109,2021,9,18036063,충북
65e932a1bb908e26c804540f,쇼핑업,202109,2021,9,20315127,충북
65e932a1bb908e26c8045410,숙박업,202109,2021,9,2744904,충북
65e932a1bb908e26c8045411,여행업,202108,2021,8,7862,충북
65e932a1bb908e26c8045412,운송업,202108,2021,8,219045,충북
65e932a1bb908e26c8045413,여가서비스업,202108,2021,8,16013990,충북
65e932a1bb908e26c8045414,숙박업,202111,2021,11,3198782,충북
65e932a1bb908e26c8045415,쇼핑업,202111,2021,11,19944191,충북
65e932a1bb908e26c8045416,여가서비스업,202111,2021,11,15890371,충북
65e932a1bb908e26c8045417,식음료업,202111,2021,11,44387389,충북
65e932a1bb908e26c8045418,여행업,202111,2021,11,4220,충북
65e932a1bb908e26c8045419,운송업,202111,2021,11,235927,충북
65e932a1bb908e26c804541a,숙박업,202112,2021,12,2752573,충북
65e932a1bb908e26c804541b,쇼핑업,202112,2021,12,19638860,충북
65e932a1bb908e26c804541c,여가서비스업,202112,2021,12,7705468,충북
65e932a1bb908e26c804541d,식음료업,202112,2021,12,39133136,충북
65e932a1bb908e26c804541e,여행업,202112,2021,12,3920,충북
65e932a1bb908e26c804541f,운송업,202112,2021,12,134724,충북
65e932a1bb908e26c8045420,여행업,202101,2021,1,760,충북
65e932a1bb908e26c8045421,여행업,202102,2021,2,4306,충북
65e932a1bb908e26c8045422,여행업,202110,2021,10,6784,충북
65e932a1bb908e26c8045423,숙박업,202103,2021,3,1978524,충북
65e932a1bb908e26c8045424,운송업,202104,2021,4,187497,충북
65e932a1bb908e26c8045425,식음료업,202104,2021,4,40171427,충북
65e932a1bb908e26c8045426,여가서비스업,202104,2021,4,16221088,충북
65e932a1bb908e26c8045427,쇼핑업,202104,2021,4,18411536,충북
65e932a1bb908e26c8045428,숙박업,202104,2021,4,2112506,충북
65e932a1bb908e26c8045429,여행업,202103,2021,3,1356,충북
65e932a1bb908e26c804542a,운송업,202103,2021,3,131115,충북
65e932a1bb908e26c804542b,식음료업,202103,2021,3,38395291,충북
65e932a1bb908e26c804542c,여가서비스업,202103,2021,3,12900901,충북
65e932a1bb908e26c804542d,쇼핑업,202103,2021,3,19125394,충북
65e932a1bb908e26c804542e,여행업,202104,2021,4,6363,충북
65e932a1bb908e26c804542f,운송업,202102,2021,2,104369,충북
65e932a1bb908e26c8045430,식음료업,202102,2021,2,30947895,충북
65e932a1bb908e26c8045431,여가서비스업,202102,2021,2,7230660,충북
65e932a1bb908e26c8045432,쇼핑업,202102,2021,2,17318554,충북
65e932a1bb908e26c8045433,숙박업,202102,2021,2,1699937,충북
65e932a1bb908e26c8045434,운송업,202101,2021,1,73460,충북
65e932a1bb908e26c8045435,식음료업,202101,2021,1,26802139,충북
65e932a1bb908e26c8045436,여가서비스업,202101,2021,1,3345899,충북
65e932a1bb908e26c8045437,쇼핑업,202101,2021,1,16653335,충북
65e932a1bb908e26c8045438,식음료업,202106,2021,6,41823246,충북
65e932a1bb908e26c8045439,쇼핑업,202108,2021,8,16500469,충북
65e932a1bb908e26c804543a,숙박업,202108,2021,8,3311305,충북
65e932a1bb908e26c804543b,운송업,202107,2021,7,182050,충북
65e932a1bb908e26c804543c,여행업,202107,2021,7,7030,충북
65e932a1bb908e26c804543d,식음료업,202107,2021,7,43214271,충북
65e932a1bb908e26c804543e,여가서비스업,202107,2021,7,17638232,충북
65e932a1bb908e26c804543f,쇼핑업,202107,2021,7,17742817,충북
65e932a1bb908e26c8045440,숙박업,202107,2021,7,3153186,충북
65e932a1bb908e26c8045441,여행업,202106,2021,6,1306,충북
65e932a1bb908e26c8045442,운송업,202106,2021,6,212792,충북
65e932a1bb908e26c8045443,숙박업,202101,2021,1,1579095,충북
65e932a1bb908e26c8045444,여가서비스업,202106,2021,6,18002395,충북
65e932a1bb908e26c8045445,쇼핑업,202106,2021,6,17375712,충북
65e932a1bb908e26c8045446,숙박업,202106,2021,6,2449935,충북
65e932a1bb908e26c8045447,여행업,202105,2021,5,6118,충북
65e932a1bb908e26c8045448,운송업,202105,2021,5,221404,충북
65e932a1bb908e26c8045449,식음료업,202105,2021,5,44617103,충북
65e932a1bb908e26c804544a,여가서비스업,202105,2021,5,17270880,충북
65e932a1bb908e26c804544b,쇼핑업,202105,2021,5,20365309,충북
65e932a1bb908e26c804544c,숙박업,202105,2021,5,2516225,충북
65e932a1bb908e26c804544d,전체,202212,2022,12,98434562,강원
65e932a1bb908e26c804544e,전체,202201,2022,1,97465832,강원
65e932a1bb908e26c804544f,전체,202202,2022,2,82937149,강원
65e932a1bb908e26c8045450,전체,202203,2022,3,70793096,강원
65e932a1bb908e26c8045451,전체,202204,2022,4,102273191,강원
65e932a1bb908e26c8045452,전체,202205,2022,5,128369568,강원
65e932a1bb908e26c8045453,전체,202206,2022,6,126261473,강원
65e932a1bb908e26c8045454,전체,202207,2022,7,147453770,강원
65e932a1bb908e26c8045455,전체,202208,2022,8,167053859,강원
65e932a1bb908e26c8045456,전체,202209,2022,9,114182069,강원
65e932a1bb908e26c8045457,전체,202210,2022,10,135359079,강원
65e932a1bb908e26c8045458,전체,202211,2022,11,98030310,강원
65e932a1bb908e26c8045459,쇼핑업,202210,2022,10,16361331,강원
65e932a1bb908e26c804545a,운송업,202208,2022,8,145410,강원
65e932a1bb908e26c804545b,운송업,202210,2022,10,226530,강원
65e932a1bb908e26c804545c,숙박업,202210,2022,10,17464857,강원
65e932a1bb908e26c804545d,여행업,202209,2022,9,317343,강원
65e932a1bb908e26c804545e,식음료업,202209,2022,9,60964542,강원
65e932a1bb908e26c804545f,여가서비스업,202209,2022,9,23220443,강원
65e932a1bb908e26c8045460,쇼핑업,202209,2022,9,14474620,강원
65e932a1bb908e26c8045461,운송업,202209,2022,9,105182,강원
65e932a1bb908e26c8045462,숙박업,202209,2022,9,15099939,강원
65e932a1bb908e26c8045463,여행업,202208,2022,8,570344,강원
65e932a1bb908e26c8045464,식음료업,202208,2022,8,93851186,강원
65e932a1bb908e26c8045465,여가서비스업,202208,2022,8,26141283,강원
65e932a1bb908e26c8045466,쇼핑업,202208,2022,8,14639611,강원
65e932a1bb908e26c8045467,숙박업,202208,2022,8,31706026,강원
65e932a1bb908e26c8045468,여가서비스업,202210,2022,10,26398731,강원
65e932a1bb908e26c8045469,식음료업,202210,2022,10,74407916,강원
65e932a1bb908e26c804546a,여행업,202210,2022,10,499713,강원
65e932a1bb908e26c804546b,숙박업,202211,2022,11,11551722,강원
65e932a1bb908e26c804546c,운송업,202211,2022,11,105075,강원
65e932a1bb908e26c804546d,쇼핑업,202211,2022,11,13492571,강원
65e932a1bb908e26c804546e,여가서비스업,202211,2022,11,19111448,강원
65e932a1bb908e26c804546f,식음료업,202211,2022,11,53466431,강원
65e932a1bb908e26c8045470,여행업,202211,2022,11,303063,강원
65e932a1bb908e26c8045471,숙박업,202212,2022,12,18158877,강원
65e932a1bb908e26c8045472,운송업,202212,2022,12,62616,강원
65e932a1bb908e26c8045473,쇼핑업,202212,2022,12,15519969,강원
65e932a1bb908e26c8045474,여가서비스업,202212,2022,12,8750245,강원
65e932a1bb908e26c8045475,식음료업,202212,2022,12,55716521,강원
65e932a1bb908e26c8045476,여행업,202212,2022,12,226333,강원
65e932a1bb908e26c8045477,식음료업,202202,2022,2,44666268,강원
65e932a1bb908e26c8045478,쇼핑업,202204,2022,4,14916955,강원
65e932a1bb908e26c8045479,운송업,202204,2022,4,63098,강원
65e932a1bb908e26c804547a,숙박업,202204,2022,4,11703977,강원
65e932a1bb908e26c804547b,여행업,202203,2022,3,170724,강원
65e932a1bb908e26c804547c,식음료업,202203,2022,3,36745869,강원
65e932a1bb908e26c804547d,여가서비스업,202203,2022,3,13367848,강원
65e932a1bb908e26c804547e,쇼핑업,202203,2022,3,12256097,강원
65e932a1bb908e26c804547f,운송업,202203,2022,3,29316,강원
65e932a1bb908e26c8045480,숙박업,202203,2022,3,8223243,강원
65e932a1bb908e26c8045481,여행업,202202,2022,2,208253,강원
65e932a1bb908e26c8045482,여가서비스업,202204,2022,4,21751022,강원
65e932a1bb908e26c8045483,여가서비스업,202202,2022,2,8923595,강원
65e932a1bb908e26c8045484,쇼핑업,202202,2022,2,11928639,강원
65e932a1bb908e26c8045485,운송업,202202,2022,2,43880,강원
65e932a1bb908e26c8045486,숙박업,202202,2022,2,17166515,강원
65e932a1bb908e26c8045487,여행업,202201,2022,1,230240,강원
65e932a1bb908e26c8045488,식음료업,202201,2022,1,53137848,강원
65e932a1bb908e26c8045489,여가서비스업,202201,2022,1,7854986,강원
65e932a1bb908e26c804548a,쇼핑업,202201,2022,1,15453237,강원
65e932a1bb908e26c804548b,운송업,202201,2022,1,51621,강원
65e932a1bb908e26c804548c,운송업,202206,2022,6,119819,강원
65e932a1bb908e26c804548d,여행업,202207,2022,7,651482,강원
65e932a1bb908e26c804548e,식음료업,202207,2022,7,79004011,강원
65e932a1bb908e26c804548f,여가서비스업,202207,2022,7,26066963,강원
65e932a1bb908e26c8045490,쇼핑업,202207,2022,7,15110508,강원
65e932a1bb908e26c8045491,운송업,202207,2022,7,125164,강원
65e932a1bb908e26c8045492,숙박업,202207,2022,7,26495641,강원
65e932a1bb908e26c8045493,여행업,202206,2022,6,480660,강원
65e932a1bb908e26c8045494,식음료업,202206,2022,6,67835396,강원
65e932a1bb908e26c8045495,여가서비스업,202206,2022,6,25635584,강원
65e932a1bb908e26c8045496,쇼핑업,202206,2022,6,14287283,강원
65e932a1bb908e26c8045497,숙박업,202201,2022,1,20737900,강원
65e932a1bb908e26c8045498,숙박업,202206,2022,6,17902730,강원
65e932a1bb908e26c8045499,여행업,202205,2022,5,440724,강원
65e932a1bb908e26c804549a,식음료업,202205,2022,5,67054378,강원
65e932a1bb908e26c804549b,여가서비스업,202205,2022,5,28032321,강원
65e932a1bb908e26c804549c,쇼핑업,202205,2022,5,16365495,강원
65e932a1bb908e26c804549d,운송업,202205,2022,5,99817,강원
65e932a1bb908e26c804549e,숙박업,202205,2022,5,16376833,강원
65e932a1bb908e26c804549f,여행업,202204,2022,4,323375,강원
65e932a1bb908e26c80454a0,식음료업,202204,2022,4,53514763,강원
65e932a1bb908e26c80454a1,전체,202212,2022,12,782809868,경기
65e932a1bb908e26c80454a2,전체,202201,2022,1,651445008,경기
65e932a1bb908e26c80454a3,전체,202202,2022,2,558582602,경기
65e932a1bb908e26c80454a4,전체,202203,2022,3,694337678,경기
65e932a1bb908e26c80454a5,전체,202204,2022,4,823430111,경기
65e932a1bb908e26c80454a6,전체,202205,2022,5,906655396,경기
65e932a1bb908e26c80454a7,전체,202206,2022,6,836927892,경기
65e932a1bb908e26c80454a8,전체,202207,2022,7,856070784,경기
65e932a1bb908e26c80454a9,전체,202208,2022,8,810800109,경기
65e932a1bb908e26c80454aa,전체,202209,2022,9,822325466,경기
65e932a1bb908e26c80454ab,전체,202210,2022,10,918034086,경기
65e932a1bb908e26c80454ac,전체,202211,2022,11,786623738,경기
65e932a1bb908e26c80454ad,쇼핑업,202210,2022,10,354542151,경기
65e932a1bb908e26c80454ae,운송업,202208,2022,8,11729081,경기
65e932a1bb908e26c80454af,운송업,202210,2022,10,12152233,경기
65e932a1bb908e26c80454b0,숙박업,202210,2022,10,16669237,경기
65e932a1bb908e26c80454b1,여행업,202209,2022,9,135508,경기
65e932a1bb908e26c80454b2,식음료업,202209,2022,9,394318218,경기
65e932a1bb908e26c80454b3,여가서비스업,202209,2022,9,95160605,경기
65e932a1bb908e26c80454b4,쇼핑업,202209,2022,9,306449098,경기
65e932a1bb908e26c80454b5,운송업,202209,2022,9,11617589,경기
65e932a1bb908e26c80454b6,숙박업,202209,2022,9,14644448,경기
65e932a1bb908e26c80454b7,여행업,202208,2022,8,189920,경기
65e932a1bb908e26c80454b8,식음료업,202208,2022,8,414890619,경기
65e932a1bb908e26c80454b9,여가서비스업,202208,2022,8,87657332,경기
65e932a1bb908e26c80454ba,쇼핑업,202208,2022,8,279875649,경기
65e932a1bb908e26c80454bb,숙박업,202208,2022,8,16457508,경기
65e932a1bb908e26c80454bc,여가서비스업,202210,2022,10,100655948,경기
65e932a1bb908e26c80454bd,식음료업,202210,2022,10,433855994,경기
65e932a1bb908e26c80454be,여행업,202210,2022,10,158524,경기
65e932a1bb908e26c80454bf,숙박업,202211,2022,11,14446441,경기
65e932a1bb908e26c80454c0,운송업,202211,2022,11,11913887,경기
65e932a1bb908e26c80454c1,쇼핑업,202211,2022,11,299929328,경기
65e932a1bb908e26c80454c2,여가서비스업,202211,2022,11,80562805,경기
65e932a1bb908e26c80454c3,식음료업,202211,2022,11,379605621,경기
65e932a1bb908e26c80454c4,여행업,202211,2022,11,165657,경기
65e932a1bb908e26c80454c5,숙박업,202212,2022,12,14822671,경기
65e932a1bb908e26c80454c6,운송업,202212,2022,12,11662393,경기
65e932a1bb908e26c80454c7,쇼핑업,202212,2022,12,318025041,경기
65e932a1bb908e26c80454c8,여가서비스업,202212,2022,12,39648812,경기
65e932a1bb908e26c80454c9,식음료업,202212,2022,12,398490132,경기
65e932a1bb908e26c80454ca,여행업,202212,2022,12,160819,경기
65e932a1bb908e26c80454cb,식음료업,202202,2022,2,258234849,경기
65e932a1bb908e26c80454cc,쇼핑업,202204,2022,4,318074106,경기
65e932a1bb908e26c80454cd,운송업,202204,2022,4,10425991,경기
65e932a1bb908e26c80454ce,숙박업,202204,2022,4,13918835,경기
65e932a1bb908e26c80454cf,여행업,202203,2022,3,124679,경기
65e932a1bb908e26c80454d0,식음료업,202203,2022,3,316934146,경기
65e932a1bb908e26c80454d1,여가서비스업,202203,2022,3,71599187,경기
65e932a1bb908e26c80454d2,쇼핑업,202203,2022,3,282981919,경기
65e932a1bb908e26c80454d3,운송업,202203,2022,3,9536386,경기
65e932a1bb908e26c80454d4,숙박업,202203,2022,3,13161361,경기
65e932a1bb908e26c80454d5,여행업,202202,2022,2,94617,경기
65e932a1bb908e26c80454d6,여가서비스업,202204,2022,4,93539872,경기
65e932a1bb908e26c80454d7,여가서비스업,202202,2022,2,40834208,경기
65e932a1bb908e26c80454d8,쇼핑업,202202,2022,2,239000615,경기
65e932a1bb908e26c80454d9,운송업,202202,2022,2,8868632,경기
65e932a1bb908e26c80454da,숙박업,202202,2022,2,11549682,경기
65e932a1bb908e26c80454db,여행업,202201,2022,1,85189,경기
65e932a1bb908e26c80454dc,식음료업,202201,2022,1,302876476,경기
65e932a1bb908e26c80454dd,여가서비스업,202201,2022,1,34993920,경기
65e932a1bb908e26c80454de,쇼핑업,202201,2022,1,291719209,경기
65e932a1bb908e26c80454df,운송업,202201,2022,1,9215923,경기
65e932a1bb908e26c80454e0,운송업,202206,2022,6,11307695,경기
65e932a1bb908e26c80454e1,여행업,202207,2022,7,179328,경기
65e932a1bb908e26c80454e2,식음료업,202207,2022,7,431876470,경기
65e932a1bb908e26c80454e3,여가서비스업,202207,2022,7,97788676,경기
65e932a1bb908e26c80454e4,쇼핑업,202207,2022,7,298133503,경기
65e932a1bb908e26c80454e5,운송업,202207,2022,7,11606858,경기
65e932a1bb908e26c80454e6,숙박업,202207,2022,7,16485949,경기
65e932a1bb908e26c80454e7,여행업,202206,2022,6,142992,경기
65e932a1bb908e26c80454e8,식음료업,202206,2022,6,409749570,경기
65e932a1bb908e26c80454e9,여가서비스업,202206,2022,6,100829746,경기
65e932a1bb908e26c80454ea,쇼핑업,202206,2022,6,300097597,경기
65e932a1bb908e26c80454eb,숙박업,202201,2022,1,12554290,경기
65e932a1bb908e26c80454ec,숙박업,202206,2022,6,14800293,경기
65e932a1bb908e26c80454ed,여행업,202205,2022,5,145493,경기
65e932a1bb908e26c80454ee,식음료업,202205,2022,5,441885908,경기
65e932a1bb908e26c80454ef,여가서비스업,202205,2022,5,108525425,경기
65e932a1bb908e26c80454f0,쇼핑업,202205,2022,5,329646145,경기
65e932a1bb908e26c80454f1,운송업,202205,2022,5,11277484,경기
65e932a1bb908e26c80454f2,숙박업,202205,2022,5,15174940,경기
65e932a1bb908e26c80454f3,여행업,202204,2022,4,150519,경기
65e932a1bb908e26c80454f4,식음료업,202204,2022,4,387320788,경기
65e932a1bb908e26c80454f5,전체,202212,2022,12,128606293,경남
65e932a1bb908e26c80454f6,전체,202201,2022,1,109474062,경남
65e932a1bb908e26c80454f7,전체,202202,2022,2,89804757,경남
65e932a1bb908e26c80454f8,전체,202203,2022,3,105008141,경남
65e932a1bb908e26c80454f9,전체,202204,2022,4,132157074,경남
65e932a1bb908e26c80454fa,전체,202205,2022,5,148448661,경남
65e932a1bb908e26c80454fb,전체,202206,2022,6,136956513,경남
65e932a1bb908e26c80454fc,전체,202207,2022,7,140972200,경남
65e932a1bb908e26c80454fd,전체,202208,2022,8,144243789,경남
65e932a1bb908e26c80454fe,전체,202209,2022,9,128068472,경남
65e932a1bb908e26c80454ff,전체,202210,2022,10,151467351,경남
65e932a1bb908e26c8045500,전체,202211,2022,11,126707264,경남
65e932a1bb908e26c8045501,쇼핑업,202210,2022,10,39061603,경남
65e932a1bb908e26c8045502,운송업,202208,2022,8,198300,경남
65e932a1bb908e26c8045503,운송업,202210,2022,10,220366,경남
65e932a1bb908e26c8045504,숙박업,202210,2022,10,6354980,경남
65e932a1bb908e26c8045505,여행업,202209,2022,9,25195,경남
65e932a1bb908e26c8045506,식음료업,202209,2022,9,71384357,경남
65e932a1bb908e26c8045507,여가서비스업,202209,2022,9,18462774,경남
65e932a1bb908e26c8045508,쇼핑업,202209,2022,9,32942963,경남
65e932a1bb908e26c8045509,운송업,202209,2022,9,141760,경남
65e932a1bb908e26c804550a,숙박업,202209,2022,9,5111423,경남
65e932a1bb908e26c804550b,여행업,202208,2022,8,44748,경남
65e932a1bb908e26c804550c,식음료업,202208,2022,8,84386202,경남
65e932a1bb908e26c804550d,여가서비스업,202208,2022,8,20232580,경남
65e932a1bb908e26c804550e,쇼핑업,202208,2022,8,31160334,경남
65e932a1bb908e26c804550f,숙박업,202208,2022,8,8221625,경남
65e932a1bb908e26c8045510,여가서비스업,202210,2022,10,21290057,경남
65e932a1bb908e26c8045511,식음료업,202210,2022,10,84503759,경남
65e932a1bb908e26c8045512,여행업,202210,2022,10,36585,경남
