_id,destination_type,destination_search,region,std_year,std_month,std_year_month
65e92d9cbb908e26c8040a10,자연관광,275989,제주,2020,10,202010
65e92d9cbb908e26c8040a11,역사관광,12866,제주,2020,10,202010
65e92d9cbb908e26c8040a12,체험관광,13729,제주,2020,10,202010
65e92d9cbb908e26c8040a13,레저스포츠,84638,제주,2020,10,202010
65e92d9cbb908e26c8040a14,숙박,276258,제주,2020,11,202011
65e92d9cbb908e26c8040a15,음식,537364,제주,2020,11,202011
65e92d9cbb908e26c8040a16,기타관광,166349,제주,2020,11,202011
65e92d9cbb908e26c8040a17,문화관광,126503,제주,2020,11,202011
65e92d9cbb908e26c8040a18,쇼핑,72303,제주,2020,11,202011
65e92d9cbb908e26c8040a19,자연관광,211907,제주,2020,11,202011
65e92d9cbb908e26c8040a1a,역사관광,11831,제주,2020,11,202011
65e92d9cbb908e26c8040a1b,체험관광,15707,제주,2020,11,202011
65e92d9cbb908e26c8040a1c,레저스포츠,68548,제주,2020,11,202011
65e92d9cbb908e26c8040a1d,숙박,172412,제주,2020,12,202012
65e92d9cbb908e26c8040a1e,음식,341783,제주,2020,12,202012
65e92d9cbb908e26c8040a1f,기타관광,108170,제주,2020,12,202012
65e92d9cbb908e26c8040a20,문화관광,72715,제주,2020,12,202012
65e92d9cbb908e26c8040a21,쇼핑,45954,제주,2020,12,202012
65e92d9cbb908e26c8040a22,자연관광,131508,제주,2020,12,202012
65e92d9cbb908e26c8040a23,역사관광,7806,제주,2020,12,202012
65e92d9cbb908e26c8040a24,체험관광,12085,제주,2020,12,202012
65e92d9cbb908e26c8040a25,레저스포츠,42260,제주,2020,12,202012
65e92d9cbb908e26c8040a26,전체,1029053,충남,2020,1,202001
65e92d9cbb908e26c8040a27,전체,722350,충남,2020,2,202002
65e92d9cbb908e26c8040a28,전체,871679,충남,2020,3,202003
65e92d9cbb908e26c8040a29,전체,1270485,충남,2020,4,202004
65e92d9cbb908e26c8040a2a,전체,1623217,충남,2020,5,202005
65e92d9cbb908e26c8040a2b,전체,1417735,충남,2020,6,202006
65e92d9cbb908e26c8040a2c,전체,1491166,충남,2020,7,202007
65e92d9cbb908e26c8040a2d,전체,1608749,충남,2020,8,202008
65e92d9cbb908e26c8040a2e,전체,1437647,충남,2020,9,202009
65e92d9cbb908e26c8040a2f,전체,1859905,충남,2020,10,202010
65e92d9cbb908e26c8040a30,전체,1197744,충남,2020,11,202011
65e92d9cbb908e26c8040a31,전체,950576,충남,2020,12,202012
65e92d9cbb908e26c8040a32,숙박,90865,충남,2020,1,202001
65e92d9cbb908e26c8040a33,음식,362917,충남,2020,1,202001
65e92d9cbb908e26c8040a34,기타관광,178771,충남,2020,1,202001
65e92d9cbb908e26c8040a35,문화관광,97372,충남,2020,1,202001
65e92d9cbb908e26c8040a36,쇼핑,77008,충남,2020,1,202001
65e92d9cbb908e26c8040a37,역사관광,60803,충남,2020,1,202001
65e92d9cbb908e26c8040a38,자연관광,106849,충남,2020,1,202001
65e92d9cbb908e26c8040a39,체험관광,24148,충남,2020,1,202001
65e92d9cbb908e26c8040a3a,레저스포츠,30320,충남,2020,1,202001
65e92d9cbb908e26c8040a3b,숙박,61592,충남,2020,2,202002
65e92d9cbb908e26c8040a3c,음식,268926,충남,2020,2,202002
65e92d9cbb908e26c8040a3d,기타관광,115904,충남,2020,2,202002
65e92d9cbb908e26c8040a3e,쇼핑,52435,충남,2020,2,202002
65e92d9cbb908e26c8040a3f,문화관광,57994,충남,2020,2,202002
65e92d9cbb908e26c8040a40,역사관광,41360,충남,2020,2,202002
65e92d9cbb908e26c8040a41,자연관광,86415,충남,2020,2,202002
65e92d9cbb908e26c8040a42,체험관광,9023,충남,2020,2,202002
65e92d9cbb908e26c8040a43,레저스포츠,28701,충남,2020,2,202002
65e92d9cbb908e26c8040a44,숙박,60600,충남,2020,3,202003
65e92d9cbb908e26c8040a45,음식,266611,충남,2020,3,202003
65e92d9cbb908e26c8040a46,기타관광,114627,충남,2020,3,202003
65e92d9cbb908e26c8040a47,문화관광,80669,충남,2020,3,202003
65e92d9cbb908e26c8040a48,쇼핑,56512,충남,2020,3,202003
65e92d9cbb908e26c8040a49,역사관광,69711,충남,2020,3,202003
65e92d9cbb908e26c8040a4a,자연관광,171884,충남,2020,3,202003
65e92d9cbb908e26c8040a4b,체험관광,8518,충남,2020,3,202003
65e92d9cbb908e26c8040a4c,레저스포츠,42547,충남,2020,3,202003
65e92d9cbb908e26c8040a4d,숙박,114508,충남,2020,4,202004
65e92d9cbb908e26c8040a4e,음식,387311,충남,2020,4,202004
65e92d9cbb908e26c8040a4f,기타관광,153696,충남,2020,4,202004
65e92d9cbb908e26c8040a50,문화관광,107505,충남,2020,4,202004
65e92d9cbb908e26c8040a51,쇼핑,80934,충남,2020,4,202004
65e92d9cbb908e26c8040a52,역사관광,114727,충남,2020,4,202004
65e92d9cbb908e26c8040a53,자연관광,237036,충남,2020,4,202004
65e92d9cbb908e26c8040a54,체험관광,12142,충남,2020,4,202004
65e92d9cbb908e26c8040a55,레저스포츠,62626,충남,2020,4,202004
65e92d9cbb908e26c8040a56,숙박,167863,충남,2020,5,202005
65e92d9cbb908e26c8040a57,음식,523351,충남,2020,5,202005
65e92d9cbb908e26c8040a58,기타관광,197753,충남,2020,5,202005
65e92d9cbb908e26c8040a59,문화관광,138677,충남,2020,5,202005
65e92d9cbb908e26c8040a5a,쇼핑,104289,충남,2020,5,202005
65e92d9cbb908e26c8040a5b,역사관광,110360,충남,2020,5,202005
65e92d9cbb908e26c8040a5c,자연관광,285853,충남,2020,5,202005
65e92d9cbb908e26c8040a5d,체험관광,17188,충남,2020,5,202005
65e92d9cbb908e26c8040a5e,레저스포츠,77883,충남,2020,5,202005
65e92d9cbb908e26c8040a5f,숙박,162615,충남,2020,6,202006
65e92d9cbb908e26c8040a60,음식,482434,충남,2020,6,202006
65e92d9cbb908e26c8040a61,기타관광,172475,충남,2020,6,202006
65e92d9cbb908e26c8040a62,문화관광,112053,충남,2020,6,202006
65e92d9cbb908e26c8040a63,쇼핑,81116,충남,2020,6,202006
65e92d9cbb908e26c8040a64,역사관광,75011,충남,2020,6,202006
65e92d9cbb908e26c8040a65,자연관광,238846,충남,2020,6,202006
65e92d9cbb908e26c8040a66,체험관광,14331,충남,2020,6,202006
65e92d9cbb908e26c8040a67,레저스포츠,78854,충남,2020,6,202006
65e92d9cbb908e26c8040a68,숙박,175694,충남,2020,7,202007
65e92d9cbb908e26c8040a69,음식,527306,충남,2020,7,202007
65e92d9cbb908e26c8040a6a,기타관광,175154,충남,2020,7,202007
65e92d9cbb908e26c8040a6b,문화관광,127069,충남,2020,7,202007
65e92d9cbb908e26c8040a6c,쇼핑,79465,충남,2020,7,202007
65e92d9cbb908e26c8040a6d,역사관광,79852,충남,2020,7,202007
65e92d9cbb908e26c8040a6e,자연관광,236122,충남,2020,7,202007
65e92d9cbb908e26c8040a6f,체험관광,15948,충남,2020,7,202007
65e92d9cbb908e26c8040a70,레저스포츠,74556,충남,2020,7,202007
65e92d9cbb908e26c8040a71,숙박,233337,충남,2020,8,202008
65e92d9cbb908e26c8040a72,음식,530499,충남,2020,8,202008
65e92d9cbb908e26c8040a73,기타관광,179933,충남,2020,8,202008
65e92d9cbb908e26c8040a74,문화관광,131212,충남,2020,8,202008
65e92d9cbb908e26c8040a75,쇼핑,82576,충남,2020,8,202008
65e92d9cbb908e26c8040a76,역사관광,81476,충남,2020,8,202008
65e92d9cbb908e26c8040a77,자연관광,275809,충남,2020,8,202008
65e92d9cbb908e26c8040a78,체험관광,20043,충남,2020,8,202008
65e92d9cbb908e26c8040a79,레저스포츠,73864,충남,2020,8,202008
65e92d9cbb908e26c8040a7a,숙박,161866,충남,2020,9,202009
65e92d9cbb908e26c8040a7b,음식,419365,충남,2020,9,202009
65e92d9cbb908e26c8040a7c,기타관광,176000,충남,2020,9,202009
65e92d9cbb908e26c8040a7d,문화관광,114322,충남,2020,9,202009
65e92d9cbb908e26c8040a7e,쇼핑,89199,충남,2020,9,202009
65e92d9cbb908e26c8040a7f,역사관광,81308,충남,2020,9,202009
65e92d9cbb908e26c8040a80,자연관광,299221,충남,2020,9,202009
65e92d9cbb908e26c8040a81,체험관광,12273,충남,2020,9,202009
65e92d9cbb908e26c8040a82,레저스포츠,84093,충남,2020,9,202009
65e92d9cbb908e26c8040a83,숙박,214975,충남,2020,10,202010
65e92d9cbb908e26c8040a84,음식,534865,충남,2020,10,202010
65e92d9cbb908e26c8040a85,기타관광,230825,충남,2020,10,202010
65e92d9cbb908e26c8040a86,문화관광,180863,충남,2020,10,202010
65e92d9cbb908e26c8040a87,쇼핑,120348,충남,2020,10,202010
65e92d9cbb908e26c8040a88,역사관광,131731,충남,2020,10,202010
65e92d9cbb908e26c8040a89,자연관광,330162,충남,2020,10,202010
65e92d9cbb908e26c8040a8a,체험관광,18764,충남,2020,10,202010
65e92d9cbb908e26c8040a8b,레저스포츠,97372,충남,2020,10,202010
65e92d9cbb908e26c8040a8c,숙박,134795,충남,2020,11,202011
65e92d9cbb908e26c8040a8d,음식,375462,충남,2020,11,202011
65e92d9cbb908e26c8040a8e,기타관광,178480,충남,2020,11,202011
65e92d9cbb908e26c8040a8f,쇼핑,87322,충남,2020,11,202011
65e92d9cbb908e26c8040a90,문화관광,106783,충남,2020,11,202011
65e92d9cbb908e26c8040a91,역사관광,87571,충남,2020,11,202011
65e92d9cbb908e26c8040a92,자연관광,152211,충남,2020,11,202011
65e92d9cbb908e26c8040a93,체험관광,9872,충남,2020,11,202011
65e92d9cbb908e26c8040a94,레저스포츠,65248,충남,2020,11,202011
65e92d9cbb908e26c8040a95,숙박,105661,충남,2020,12,202012
65e92d9cbb908e26c8040a96,음식,322585,충남,2020,12,202012
65e92d9cbb908e26c8040a97,기타관광,135437,충남,2020,12,202012
65e92d9cbb908e26c8040a98,쇼핑,76357,충남,2020,12,202012
65e92d9cbb908e26c8040a99,문화관광,75020,충남,2020,12,202012
65e92d9cbb908e26c8040a9a,역사관광,54491,충남,2020,12,202012
65e92d9cbb908e26c8040a9b,자연관광,135235,충남,2020,12,202012
65e92d9cbb908e26c8040a9c,체험관광,6875,충남,2020,12,202012
65e92d9cbb908e26c8040a9d,레저스포츠,38915,충남,2020,12,202012
65e92d9cbb908e26c8040a9e,전체,598838,충북,2020,1,202001
65e92d9cbb908e26c8040a9f,전체,444283,충북,2020,2,202002
65e92d9cbb908e26c8040aa0,전체,492694,충북,2020,3,202003
65e92d9cbb908e26c8040aa1,전체,699173,충북,2020,4,202004
65e92d9cbb908e26c8040aa2,전체,910163,충북,2020,5,202005
65e92d9cbb908e26c8040aa3,전체,873679,충북,2020,6,202006
65e92d9cbb908e26c8040aa4,전체,930231,충북,2020,7,202007
65e92d9cbb908e26c8040aa5,전체,955797,충북,2020,8,202008
65e92d9cbb908e26c8040aa6,전체,801165,충북,2020,9,202009
65e92d9cbb908e26c8040aa7,전체,1164261,충북,2020,10,202010
65e92d9cbb908e26c8040aa8,전체,851046,충북,2020,11,202011
65e92d9cbb908e26c8040aa9,전체,504442,충북,2020,12,202012
65e92d9cbb908e26c8040aaa,숙박,54061,충북,2020,1,202001
65e92d9cbb908e26c8040aab,음식,208475,충북,2020,1,202001
65e92d9cbb908e26c8040aac,기타관광,153151,충북,2020,1,202001
65e92d9cbb908e26c8040aad,쇼핑,48258,충북,2020,1,202001
65e92d9cbb908e26c8040aae,문화관광,55226,충북,2020,1,202001
65e92d9cbb908e26c8040aaf,역사관광,17786,충북,2020,1,202001
65e92d9cbb908e26c8040ab0,자연관광,21337,충북,2020,1,202001
65e92d9cbb908e26c8040ab1,체험관광,8229,충북,2020,1,202001
65e92d9cbb908e26c8040ab2,레저스포츠,32315,충북,2020,1,202001
65e92d9cbb908e26c8040ab3,숙박,37881,충북,2020,2,202002
65e92d9cbb908e26c8040ab4,음식,161434,충북,2020,2,202002
65e92d9cbb908e26c8040ab5,기타관광,99122,충북,2020,2,202002
65e92d9cbb908e26c8040ab6,쇼핑,32332,충북,2020,2,202002
65e92d9cbb908e26c8040ab7,문화관광,35699,충북,2020,2,202002
65e92d9cbb908e26c8040ab8,역사관광,12171,충북,2020,2,202002
65e92d9cbb908e26c8040ab9,자연관광,15115,충북,2020,2,202002
65e92d9cbb908e26c8040aba,체험관광,4667,충북,2020,2,202002
65e92d9cbb908e26c8040abb,레저스포츠,45862,충북,2020,2,202002
65e92d9cbb908e26c8040abc,숙박,33283,충북,2020,3,202003
65e92d9cbb908e26c8040abd,음식,157773,충북,2020,3,202003
65e92d9cbb908e26c8040abe,기타관광,87223,충북,2020,3,202003
65e92d9cbb908e26c8040abf,쇼핑,30168,충북,2020,3,202003
65e92d9cbb908e26c8040ac0,문화관광,47381,충북,2020,3,202003
65e92d9cbb908e26c8040ac1,역사관광,22261,충북,2020,3,202003
65e92d9cbb908e26c8040ac2,자연관광,24898,충북,2020,3,202003
65e92d9cbb908e26c8040ac3,체험관광,6051,충북,2020,3,202003
65e92d9cbb908e26c8040ac4,레저스포츠,83656,충북,2020,3,202003
65e92d9cbb908e26c8040ac5,숙박,54364,충북,2020,4,202004
65e92d9cbb908e26c8040ac6,음식,222142,충북,2020,4,202004
65e92d9cbb908e26c8040ac7,기타관광,122599,충북,2020,4,202004
65e92d9cbb908e26c8040ac8,쇼핑,42782,충북,2020,4,202004
65e92d9cbb908e26c8040ac9,문화관광,65302,충북,2020,4,202004
65e92d9cbb908e26c8040aca,역사관광,31196,충북,2020,4,202004
65e92d9cbb908e26c8040acb,자연관광,36429,충북,2020,4,202004
65e92d9cbb908e26c8040acc,체험관광,6243,충북,2020,4,202004
65e92d9cbb908e26c8040acd,레저스포츠,118116,충북,2020,4,202004
65e92d9cbb908e26c8040ace,숙박,81652,충북,2020,5,202005
65e92d9cbb908e26c8040acf,음식,302258,충북,2020,5,202005
65e92d9cbb908e26c8040ad0,기타관광,162405,충북,2020,5,202005
65e92d9cbb908e26c8040ad1,쇼핑,52668,충북,2020,5,202005
65e92d9cbb908e26c8040ad2,문화관광,82992,충북,2020,5,202005
65e92d9cbb908e26c8040ad3,역사관광,34527,충북,2020,5,202005
65e92d9cbb908e26c8040ad4,자연관광,48100,충북,2020,5,202005
65e92d9cbb908e26c8040ad5,체험관광,6643,충북,2020,5,202005
65e92d9cbb908e26c8040ad6,레저스포츠,138918,충북,2020,5,202005
65e92d9cbb908e26c8040ad7,숙박,90845,충북,2020,6,202006
65e92d9cbb908e26c8040ad8,음식,292580,충북,2020,6,202006
65e92d9cbb908e26c8040ad9,기타관광,151178,충북,2020,6,202006
65e92d9cbb908e26c8040ada,쇼핑,48861,충북,2020,6,202006
65e92d9cbb908e26c8040adb,문화관광,67717,충북,2020,6,202006
65e92d9cbb908e26c8040adc,역사관광,26537,충북,2020,6,202006
65e92d9cbb908e26c8040add,자연관광,52539,충북,2020,6,202006
65e92d9cbb908e26c8040ade,체험관광,5183,충북,2020,6,202006
65e92d9cbb908e26c8040adf,레저스포츠,138239,충북,2020,6,202006
65e92d9cbb908e26c8040ae0,숙박,105162,충북,2020,7,202007
65e92d9cbb908e26c8040ae1,음식,316658,충북,2020,7,202007
65e92d9cbb908e26c8040ae2,기타관광,161156,충북,2020,7,202007
65e92d9cbb908e26c8040ae3,쇼핑,49737,충북,2020,7,202007
65e92d9cbb908e26c8040ae4,문화관광,74471,충북,2020,7,202007
65e92d9cbb908e26c8040ae5,역사관광,26216,충북,2020,7,202007
65e92d9cbb908e26c8040ae6,자연관광,61138,충북,2020,7,202007
65e92d9cbb908e26c8040ae7,체험관광,5210,충북,2020,7,202007
65e92d9cbb908e26c8040ae8,레저스포츠,130483,충북,2020,7,202007
65e92d9cbb908e26c8040ae9,숙박,125988,충북,2020,8,202008
65e92d9cbb908e26c8040aea,음식,316874,충북,2020,8,202008
65e92d9cbb908e26c8040aeb,기타관광,162138,충북,2020,8,202008
65e92d9cbb908e26c8040aec,쇼핑,51922,충북,2020,8,202008
65e92d9cbb908e26c8040aed,문화관광,77717,충북,2020,8,202008
65e92d9cbb908e26c8040aee,역사관광,26078,충북,2020,8,202008
65e92d9cbb908e26c8040aef,자연관광,67066,충북,2020,8,202008
65e92d9cbb908e26c8040af0,체험관광,4906,충북,2020,8,202008
65e92d9cbb908e26c8040af1,레저스포츠,123108,충북,2020,8,202008
65e92d9cbb908e26c8040af2,숙박,80837,충북,2020,9,202009
65e92d9cbb908e26c8040af3,음식,253467,충북,2020,9,202009
65e92d9cbb908e26c8040af4,기타관광,137901,충북,2020,9,202009
65e92d9cbb908e26c8040af5,쇼핑,50431,충북,2020,9,202009
65e92d9cbb908e26c8040af6,문화관광,64691,충북,2020,9,202009
65e92d9cbb908e26c8040af7,역사관광,30549,충북,2020,9,202009
65e92d9cbb908e26c8040af8,자연관광,42848,충북,2020,9,202009
65e92d9cbb908e26c8040af9,체험관광,4745,충북,2020,9,202009
65e92d9cbb908e26c8040afa,레저스포츠,135696,충북,2020,9,202009
65e92d9cbb908e26c8040afb,숙박,121663,충북,2020,10,202010
65e92d9cbb908e26c8040afc,음식,352966,충북,2020,10,202010
65e92d9cbb908e26c8040afd,기타관광,211503,충북,2020,10,202010
65e92d9cbb908e26c8040afe,문화관광,111151,충북,2020,10,202010
65e92d9cbb908e26c8040aff,쇼핑,66275,충북,2020,10,202010
65e92d9cbb908e26c8040b00,역사관광,53020,충북,2020,10,202010
65e92d9cbb908e26c8040b01,자연관광,73496,충북,2020,10,202010
65e92d9cbb908e26c8040b02,체험관광,7915,충북,2020,10,202010
65e92d9cbb908e26c8040b03,레저스포츠,166272,충북,2020,10,202010
65e92d9cbb908e26c8040b04,숙박,87384,충북,2020,11,202011
65e92d9cbb908e26c8040b05,음식,262822,충북,2020,11,202011
65e92d9cbb908e26c8040b06,기타관광,171742,충북,2020,11,202011
65e92d9cbb908e26c8040b07,쇼핑,53468,충북,2020,11,202011
65e92d9cbb908e26c8040b08,문화관광,71075,충북,2020,11,202011
65e92d9cbb908e26c8040b09,역사관광,29741,충북,2020,11,202011
65e92d9cbb908e26c8040b0a,자연관광,40230,충북,2020,11,202011
65e92d9cbb908e26c8040b0b,체험관광,5547,충북,2020,11,202011
65e92d9cbb908e26c8040b0c,레저스포츠,129037,충북,2020,11,202011
65e92d9cbb908e26c8040b0d,숙박,55066,충북,2020,12,202012
65e92d9cbb908e26c8040b0e,음식,162399,충북,2020,12,202012
65e92d9cbb908e26c8040b0f,기타관광,108782,충북,2020,12,202012
65e92d9cbb908e26c8040b10,쇼핑,39122,충북,2020,12,202012
65e92d9cbb908e26c8040b11,문화관광,39583,충북,2020,12,202012
65e92d9cbb908e26c8040b12,역사관광,17065,충북,2020,12,202012
65e92d9cbb908e26c8040b13,자연관광,19236,충북,2020,12,202012
65e92d9cbb908e26c8040b14,체험관광,3492,충북,2020,12,202012
65e92d9cbb908e26c8040b15,레저스포츠,59697,충북,2020,12,202012
65e92d9cbb908e26c8040b16,전체,1329117,강원,2021,1,202101
65e92d9cbb908e26c8040b17,전체,2101313,강원,2021,2,202102
65e92d9cbb908e26c8040b18,전체,2564608,강원,2021,9,202109
65e92d9cbb908e26c8040b19,전체,2350537,강원,2021,11,202111
65e92d9cbb908e26c8040b1a,전체,2061639,강원,2021,12,202112
65e92d9cbb908e26c8040b1b,전체,2633836,강원,2021,6,202106
65e92d9cbb908e26c8040b1c,전체,3253936,강원,2021,7,202107
65e92d9cbb908e26c8040b1d,전체,3810001,강원,2021,8,202108
65e92d9cbb908e26c8040b1e,전체,1475470,강원,2021,3,202103
65e92d9cbb908e26c8040b1f,전체,3273074,강원,2021,10,202110
65e92d9cbb908e26c8040b20,전체,1989500,강원,2021,4,202104
65e92d9cbb908e26c8040b21,전체,2597112,강원,2021,5,202105
65e92d9cbb908e26c8040b22,숙박,270183,강원,2021,1,202101
65e92d9cbb908e26c8040b23,음식,419534,강원,2021,1,202101
65e92d9cbb908e26c8040b24,기타관광,124708,강원,2021,1,202101
65e92d9cbb908e26c8040b25,쇼핑,98903,강원,2021,1,202101
65e92d9cbb908e26c8040b26,문화관광,90529,강원,2021,1,202101
65e92d9cbb908e26c8040b27,역사관광,48277,강원,2021,1,202101
65e92d9cbb908e26c8040b28,자연관광,202218,강원,2021,1,202101
65e92d9cbb908e26c8040b29,체험관광,8259,강원,2021,1,202101
65e92d9cbb908e26c8040b2a,레저스포츠,66506,강원,2021,1,202101
65e92d9cbb908e26c8040b2b,숙박,430191,강원,2021,2,202102
65e92d9cbb908e26c8040b2c,음식,686401,강원,2021,2,202102
65e92d9cbb908e26c8040b2d,기타관광,177310,강원,2021,2,202102
65e92d9cbb908e26c8040b2e,문화관광,156979,강원,2021,2,202102
65e92d9cbb908e26c8040b2f,쇼핑,134907,강원,2021,2,202102
65e92d9cbb908e26c8040b30,역사관광,76658,강원,2021,2,202102
65e92d9cbb908e26c8040b31,자연관광,303507,강원,2021,2,202102
65e92d9cbb908e26c8040b32,체험관광,13061,강원,2021,2,202102
65e92d9cbb908e26c8040b33,레저스포츠,122299,강원,2021,2,202102
65e92d9cbb908e26c8040b34,숙박,514750,강원,2021,9,202109
65e92d9cbb908e26c8040b35,음식,799170,강원,2021,9,202109
65e92d9cbb908e26c8040b36,기타관광,234069,강원,2021,9,202109
65e92d9cbb908e26c8040b37,쇼핑,131940,강원,2021,9,202109
65e92d9cbb908e26c8040b38,문화관광,211457,강원,2021,9,202109
65e92d9cbb908e26c8040b39,역사관광,83205,강원,2021,9,202109
65e92d9cbb908e26c8040b3a,자연관광,348728,강원,2021,9,202109
65e92d9cbb908e26c8040b3b,체험관광,18201,강원,2021,9,202109
65e92d9cbb908e26c8040b3c,레저스포츠,223088,강원,2021,9,202109
65e92d9cbb908e26c8040b3d,숙박,486500,강원,2021,11,202111
65e92d9cbb908e26c8040b3e,음식,749708,강원,2021,11,202111
65e92d9cbb908e26c8040b3f,기타관광,235422,강원,2021,11,202111
65e92d9cbb908e26c8040b40,쇼핑,129091,강원,2021,11,202111
65e92d9cbb908e26c8040b41,문화관광,194480,강원,2021,11,202111
65e92d9cbb908e26c8040b42,역사관광,89013,강원,2021,11,202111
65e92d9cbb908e26c8040b43,자연관광,273275,강원,2021,11,202111
65e92d9cbb908e26c8040b44,체험관광,14403,강원,2021,11,202111
65e92d9cbb908e26c8040b45,레저스포츠,178645,강원,2021,11,202111
65e92d9cbb908e26c8040b46,숙박,507870,강원,2021,12,202112
65e92d9cbb908e26c8040b47,음식,660105,강원,2021,12,202112
65e92d9cbb908e26c8040b48,기타관광,181233,강원,2021,12,202112
65e92d9cbb908e26c8040b49,쇼핑,121467,강원,2021,12,202112
65e92d9cbb908e26c8040b4a,문화관광,168655,강원,2021,12,202112
65e92d9cbb908e26c8040b4b,역사관광,56436,강원,2021,12,202112
65e92d9cbb908e26c8040b4c,자연관광,232759,강원,2021,12,202112
65e92d9cbb908e26c8040b4d,체험관광,9421,강원,2021,12,202112
65e92d9cbb908e26c8040b4e,레저스포츠,123693,강원,2021,12,202112
65e92d9cbb908e26c8040b4f,숙박,549199,강원,2021,6,202106
65e92d9cbb908e26c8040b50,음식,826394,강원,2021,6,202106
65e92d9cbb908e26c8040b51,기타관광,205337,강원,2021,6,202106
65e92d9cbb908e26c8040b52,쇼핑,138178,강원,2021,6,202106
65e92d9cbb908e26c8040b53,문화관광,198961,강원,2021,6,202106
65e92d9cbb908e26c8040b54,역사관광,80334,강원,2021,6,202106
65e92d9cbb908e26c8040b55,자연관광,376533,강원,2021,6,202106
65e92d9cbb908e26c8040b56,체험관광,19163,강원,2021,6,202106
65e92d9cbb908e26c8040b57,레저스포츠,239737,강원,2021,6,202106
65e92d9cbb908e26c8040b58,숙박,760396,강원,2021,7,202107
65e92d9cbb908e26c8040b59,음식,1017275,강원,2021,7,202107
65e92d9cbb908e26c8040b5a,기타관광,224164,강원,2021,7,202107
65e92d9cbb908e26c8040b5b,쇼핑,161142,강원,2021,7,202107
65e92d9cbb908e26c8040b5c,문화관광,222618,강원,2021,7,202107
65e92d9cbb908e26c8040b5d,역사관광,82963,강원,2021,7,202107
65e92d9cbb908e26c8040b5e,자연관광,518979,강원,2021,7,202107
65e92d9cbb908e26c8040b5f,체험관광,15645,강원,2021,7,202107
65e92d9cbb908e26c8040b60,레저스포츠,250754,강원,2021,7,202107
65e92d9cbb908e26c8040b61,숙박,848412,강원,2021,8,202108
65e92d9cbb908e26c8040b62,음식,1194842,강원,2021,8,202108
65e92d9cbb908e26c8040b63,기타관광,265417,강원,2021,8,202108
65e92d9cbb908e26c8040b64,쇼핑,195427,강원,2021,8,202108
65e92d9cbb908e26c8040b65,문화관광,281196,강원,2021,8,202108
65e92d9cbb908e26c8040b66,역사관광,106574,강원,2021,8,202108
65e92d9cbb908e26c8040b67,자연관광,634897,강원,2021,8,202108
65e92d9cbb908e26c8040b68,체험관광,20566,강원,2021,8,202108
65e92d9cbb908e26c8040b69,레저스포츠,262670,강원,2021,8,202108
65e92d9cbb908e26c8040b6a,숙박,265440,강원,2021,3,202103
65e92d9cbb908e26c8040b6b,음식,498387,강원,2021,3,202103
65e92d9cbb908e26c8040b6c,기타관광,140824,강원,2021,3,202103
65e92d9cbb908e26c8040b6d,쇼핑,87989,강원,2021,3,202103
65e92d9cbb908e26c8040b6e,문화관광,108261,강원,2021,3,202103
65e92d9cbb908e26c8040b6f,역사관광,48404,강원,2021,3,202103
65e92d9cbb908e26c8040b70,자연관광,187365,강원,2021,3,202103
65e92d9cbb908e26c8040b71,체험관광,7448,강원,2021,3,202103
65e92d9cbb908e26c8040b72,레저스포츠,131352,강원,2021,3,202103
65e92d9cbb908e26c8040b73,숙박,667557,강원,2021,10,202110
65e92d9cbb908e26c8040b74,음식,988877,강원,2021,10,202110
65e92d9cbb908e26c8040b75,기타관광,326044,강원,2021,10,202110
65e92d9cbb908e26c8040b76,쇼핑,172540,강원,2021,10,202110
65e92d9cbb908e26c8040b77,문화관광,276738,강원,2021,10,202110
65e92d9cbb908e26c8040b78,역사관광,136975,강원,2021,10,202110
65e92d9cbb908e26c8040b79,자연관광,426909,강원,2021,10,202110
65e92d9cbb908e26c8040b7a,체험관광,25158,강원,2021,10,202110
65e92d9cbb908e26c8040b7b,레저스포츠,252276,강원,2021,10,202110
65e92d9cbb908e26c8040b7c,숙박,381710,강원,2021,4,202104
65e92d9cbb908e26c8040b7d,음식,636163,강원,2021,4,202104
65e92d9cbb908e26c8040b7e,기타관광,179557,강원,2021,4,202104
65e92d9cbb908e26c8040b7f,쇼핑,110194,강원,2021,4,202104
65e92d9cbb908e26c8040b80,자연관광,263043,강원,2021,4,202104
65e92d9cbb908e26c8040b81,문화관광,151261,강원,2021,4,202104
65e92d9cbb908e26c8040b82,역사관광,68373,강원,2021,4,202104
65e92d9cbb908e26c8040b83,체험관광,12219,강원,2021,4,202104
65e92d9cbb908e26c8040b84,레저스포츠,186980,강원,2021,4,202104
65e92d9cbb908e26c8040b85,숙박,515383,강원,2021,5,202105
65e92d9cbb908e26c8040b86,음식,835176,강원,2021,5,202105
65e92d9cbb908e26c8040b87,기타관광,219880,강원,2021,5,202105
65e92d9cbb908e26c8040b88,쇼핑,140822,강원,2021,5,202105
65e92d9cbb908e26c8040b89,문화관광,204866,강원,2021,5,202105
65e92d9cbb908e26c8040b8a,역사관광,92358,강원,2021,5,202105
65e92d9cbb908e26c8040b8b,자연관광,345262,강원,2021,5,202105
65e92d9cbb908e26c8040b8c,체험관광,18112,강원,2021,5,202105
65e92d9cbb908e26c8040b8d,레저스포츠,225253,강원,2021,5,202105
65e92d9cbb908e26c8040b8e,전체,5855867,경기,2021,1,202101
65e92d9cbb908e26c8040b8f,전체,7455011,경기,2021,2,202102
65e92d9cbb908e26c8040b90,전체,10215370,경기,2021,9,202109
