_id,region,std_year_month,std_year,std_month,tour_trend,num_mention
65e92ddfbb908e26c80440b9,제주,202102,2021,2,체험,2078
65e92ddfbb908e26c80440ba,제주,202103,2021,3,체험,1942
65e92ddfbb908e26c80440bb,제주,202102,2021,2,미식,1609
65e92ddfbb908e26c80440bc,제주,202101,2021,1,미식,1422
65e92ddfbb908e26c80440bd,충남,202111,2021,11,레포츠,19509
65e92ddfbb908e26c80440be,충남,202110,2021,10,레포츠,18258
65e92ddfbb908e26c80440bf,충남,202111,2021,11,휴식/힐링,16102
65e92ddfbb908e26c80440c0,충남,202110,2021,10,휴식/힐링,16002
65e92ddfbb908e26c80440c1,충남,202107,2021,7,레포츠,15986
65e92ddfbb908e26c80440c2,충남,202109,2021,9,레포츠,15548
65e92ddfbb908e26c80440c3,충남,202107,2021,7,휴식/힐링,15119
65e92ddfbb908e26c80440c4,충남,202108,2021,8,레포츠,14875
65e92ddfbb908e26c80440c5,충남,202112,2021,12,휴식/힐링,14071
65e92ddfbb908e26c80440c6,충남,202106,2021,6,레포츠,14023
65e92ddfbb908e26c80440c7,충남,202105,2021,5,레포츠,13978
65e92ddfbb908e26c80440c8,충남,202104,2021,4,휴식/힐링,13571
65e92ddfbb908e26c80440c9,충남,202112,2021,12,레포츠,13415
65e92ddfbb908e26c80440ca,충남,202104,2021,4,레포츠,12875
65e92ddfbb908e26c80440cb,충남,202105,2021,5,휴식/힐링,12759
65e92ddfbb908e26c80440cc,충남,202106,2021,6,휴식/힐링,12709
65e92ddfbb908e26c80440cd,충남,202109,2021,9,휴식/힐링,12315
65e92ddfbb908e26c80440ce,충남,202108,2021,8,휴식/힐링,12039
65e92ddfbb908e26c80440cf,충남,202103,2021,3,레포츠,9162
65e92ddfbb908e26c80440d0,충남,202103,2021,3,휴식/힐링,8624
65e92ddfbb908e26c80440d1,충남,202102,2021,2,레포츠,6859
65e92ddfbb908e26c80440d2,충남,202101,2021,1,레포츠,6208
65e92ddfbb908e26c80440d3,충남,202102,2021,2,휴식/힐링,6036
65e92ddfbb908e26c80440d4,충남,202101,2021,1,휴식/힐링,4876
65e92ddfbb908e26c80440d5,충남,202107,2021,7,기타,3260
65e92ddfbb908e26c80440d6,충남,202111,2021,11,체험,3221
65e92ddfbb908e26c80440d7,충남,202111,2021,11,기타,3094
65e92ddfbb908e26c80440d8,충남,202106,2021,6,기타,3070
65e92ddfbb908e26c80440d9,충남,202110,2021,10,기타,3065
65e92ddfbb908e26c80440da,충남,202108,2021,8,기타,2756
65e92ddfbb908e26c80440db,충남,202105,2021,5,기타,2707
65e92ddfbb908e26c80440dc,충남,202108,2021,8,체험,2606
65e92ddfbb908e26c80440dd,충남,202104,2021,4,기타,2600
65e92ddfbb908e26c80440de,충남,202110,2021,10,체험,2596
65e92ddfbb908e26c80440df,충남,202112,2021,12,기타,2572
65e92ddfbb908e26c80440e0,충남,202107,2021,7,체험,2561
65e92ddfbb908e26c80440e1,충남,202109,2021,9,기타,2499
65e92ddfbb908e26c80440e2,충남,202104,2021,4,체험,2492
65e92ddfbb908e26c80440e3,충남,202106,2021,6,체험,2427
65e92ddfbb908e26c80440e4,충남,202112,2021,12,체험,2344
65e92ddfbb908e26c80440e5,충남,202105,2021,5,체험,2331
65e92ddfbb908e26c80440e6,충남,202109,2021,9,체험,2210
65e92ddfbb908e26c80440e7,충남,202103,2021,3,기타,2137
65e92ddfbb908e26c80440e8,충남,202103,2021,3,체험,1486
65e92ddfbb908e26c80440e9,충남,202108,2021,8,미식,1359
65e92ddfbb908e26c80440ea,충남,202106,2021,6,미식,1355
65e92ddfbb908e26c80440eb,충남,202105,2021,5,미식,1350
65e92ddfbb908e26c80440ec,충남,202101,2021,1,기타,1307
65e92ddfbb908e26c80440ed,충남,202109,2021,9,미식,1301
65e92ddfbb908e26c80440ee,충남,202102,2021,2,기타,1252
65e92ddfbb908e26c80440ef,충남,202110,2021,10,미식,1235
65e92ddfbb908e26c80440f0,충남,202107,2021,7,미식,1197
65e92ddfbb908e26c80440f1,충남,202111,2021,11,미식,1162
65e92ddfbb908e26c80440f2,충남,202104,2021,4,미식,1006
65e92ddfbb908e26c80440f3,충남,202112,2021,12,미식,995
65e92ddfbb908e26c80440f4,충남,202103,2021,3,미식,994
65e92ddfbb908e26c80440f5,충남,202102,2021,2,체험,925
65e92ddfbb908e26c80440f6,충남,202102,2021,2,미식,852
65e92ddfbb908e26c80440f7,충남,202101,2021,1,미식,825
65e92ddfbb908e26c80440f8,충남,202101,2021,1,체험,824
65e92ddfbb908e26c80440f9,충북,202111,2021,11,레포츠,14602
65e92ddfbb908e26c80440fa,충북,202110,2021,10,레포츠,13200
65e92ddfbb908e26c80440fb,충북,202107,2021,7,레포츠,12462
65e92ddfbb908e26c80440fc,충북,202111,2021,11,휴식/힐링,12270
65e92ddfbb908e26c80440fd,충북,202109,2021,9,레포츠,11784
65e92ddfbb908e26c80440fe,충북,202108,2021,8,레포츠,11340
65e92ddfbb908e26c80440ff,충북,202110,2021,10,휴식/힐링,11167
65e92ddfbb908e26c8044100,충북,202112,2021,12,레포츠,10690
65e92ddfbb908e26c8044101,충북,202105,2021,5,레포츠,10640
65e92ddfbb908e26c8044102,충북,202106,2021,6,레포츠,10507
65e92ddfbb908e26c8044103,충북,202106,2021,6,휴식/힐링,9752
65e92ddfbb908e26c8044104,충북,202108,2021,8,휴식/힐링,9587
65e92ddfbb908e26c8044105,충북,202107,2021,7,휴식/힐링,9244
65e92ddfbb908e26c8044106,충북,202105,2021,5,휴식/힐링,9212
65e92ddfbb908e26c8044107,충북,202109,2021,9,휴식/힐링,8868
65e92ddfbb908e26c8044108,충북,202104,2021,4,휴식/힐링,8357
65e92ddfbb908e26c8044109,충북,202112,2021,12,휴식/힐링,8206
65e92ddfbb908e26c804410a,충북,202104,2021,4,레포츠,7766
65e92ddfbb908e26c804410b,충북,202103,2021,3,레포츠,7163
65e92ddfbb908e26c804410c,충북,202103,2021,3,휴식/힐링,6047
65e92ddfbb908e26c804410d,충북,202102,2021,2,레포츠,5677
65e92ddfbb908e26c804410e,충북,202101,2021,1,레포츠,5081
65e92ddfbb908e26c804410f,충북,202102,2021,2,휴식/힐링,4625
65e92ddfbb908e26c8044110,충북,202101,2021,1,휴식/힐링,4280
65e92ddfbb908e26c8044111,충북,202106,2021,6,기타,2785
65e92ddfbb908e26c8044112,충북,202110,2021,10,기타,2094
65e92ddfbb908e26c8044113,충북,202111,2021,11,기타,2019
65e92ddfbb908e26c8044114,충북,202105,2021,5,기타,1956
65e92ddfbb908e26c8044115,충북,202108,2021,8,기타,1858
65e92ddfbb908e26c8044116,충북,202107,2021,7,기타,1809
65e92ddfbb908e26c8044117,충북,202109,2021,9,기타,1546
65e92ddfbb908e26c8044118,충북,202104,2021,4,기타,1505
65e92ddfbb908e26c8044119,충북,202112,2021,12,기타,1482
65e92ddfbb908e26c804411a,충북,202103,2021,3,기타,1462
65e92ddfbb908e26c804411b,충북,202110,2021,10,체험,1456
65e92ddfbb908e26c804411c,충북,202107,2021,7,체험,1286
65e92ddfbb908e26c804411d,충북,202105,2021,5,체험,1248
65e92ddfbb908e26c804411e,충북,202106,2021,6,체험,1150
65e92ddfbb908e26c804411f,충북,202111,2021,11,체험,1134
65e92ddfbb908e26c8044120,충북,202109,2021,9,체험,1014
65e92ddfbb908e26c8044121,충북,202102,2021,2,기타,916
65e92ddfbb908e26c8044122,충북,202104,2021,4,체험,888
65e92ddfbb908e26c8044123,충북,202108,2021,8,체험,833
65e92ddfbb908e26c8044124,충북,202103,2021,3,체험,820
65e92ddfbb908e26c8044125,충북,202101,2021,1,기타,769
65e92ddfbb908e26c8044126,충북,202112,2021,12,체험,743
65e92ddfbb908e26c8044127,충북,202111,2021,11,미식,731
65e92ddfbb908e26c8044128,충북,202112,2021,12,미식,726
65e92ddfbb908e26c8044129,충북,202108,2021,8,미식,725
65e92ddfbb908e26c804412a,충북,202110,2021,10,미식,684
65e92ddfbb908e26c804412b,충북,202107,2021,7,미식,655
65e92ddfbb908e26c804412c,충북,202109,2021,9,미식,637
65e92ddfbb908e26c804412d,충북,202106,2021,6,미식,622
65e92ddfbb908e26c804412e,충북,202105,2021,5,미식,590
65e92ddfbb908e26c804412f,충북,202103,2021,3,미식,472
65e92ddfbb908e26c8044130,충북,202104,2021,4,미식,430
65e92ddfbb908e26c8044131,충북,202102,2021,2,미식,372
65e92ddfbb908e26c8044132,충북,202101,2021,1,체험,354
65e92ddfbb908e26c8044133,충북,202101,2021,1,미식,322
65e92ddfbb908e26c8044134,충북,202102,2021,2,체험,298
65e92ddfbb908e26c8044135,강원,202208,2022,8,레포츠,67901
65e92ddfbb908e26c8044136,강원,202207,2022,7,레포츠,57123
65e92ddfbb908e26c8044137,강원,202210,2022,10,레포츠,52896
65e92ddfbb908e26c8044138,강원,202207,2022,7,휴식/힐링,52547
65e92ddfbb908e26c8044139,강원,202206,2022,6,레포츠,51590
65e92ddfbb908e26c804413a,강원,202209,2022,9,레포츠,49339
65e92ddfbb908e26c804413b,강원,202208,2022,8,휴식/힐링,45157
65e92ddfbb908e26c804413c,강원,202205,2022,5,레포츠,42701
65e92ddfbb908e26c804413d,강원,202212,2022,12,레포츠,41846
65e92ddfbb908e26c804413e,강원,202211,2022,11,레포츠,40990
65e92ddfbb908e26c804413f,강원,202210,2022,10,휴식/힐링,40501
65e92ddfbb908e26c8044140,강원,202206,2022,6,휴식/힐링,38735
65e92ddfbb908e26c8044141,강원,202209,2022,9,휴식/힐링,37917
65e92ddfbb908e26c8044142,강원,202201,2022,1,레포츠,36547
65e92ddfbb908e26c8044143,강원,202205,2022,5,휴식/힐링,35232
65e92ddfbb908e26c8044144,강원,202211,2022,11,휴식/힐링,31788
65e92ddfbb908e26c8044145,강원,202202,2022,2,레포츠,29341
65e92ddfbb908e26c8044146,강원,202212,2022,12,휴식/힐링,28739
65e92ddfbb908e26c8044147,강원,202204,2022,4,레포츠,25952
65e92ddfbb908e26c8044148,강원,202201,2022,1,휴식/힐링,24944
65e92ddfbb908e26c8044149,강원,202203,2022,3,레포츠,23861
65e92ddfbb908e26c804414a,강원,202204,2022,4,휴식/힐링,22540
65e92ddfbb908e26c804414b,강원,202202,2022,2,휴식/힐링,20339
65e92ddfbb908e26c804414c,강원,202203,2022,3,휴식/힐링,19818
65e92ddfbb908e26c804414d,강원,202208,2022,8,기타,13482
65e92ddfbb908e26c804414e,강원,202206,2022,6,기타,11353
65e92ddfbb908e26c804414f,강원,202207,2022,7,기타,9581
65e92ddfbb908e26c8044150,강원,202210,2022,10,기타,9348
65e92ddfbb908e26c8044151,강원,202209,2022,9,기타,9157
65e92ddfbb908e26c8044152,강원,202205,2022,5,기타,9065
65e92ddfbb908e26c8044153,강원,202211,2022,11,기타,8380
65e92ddfbb908e26c8044154,강원,202212,2022,12,기타,6901
65e92ddfbb908e26c8044155,강원,202201,2022,1,기타,5716
65e92ddfbb908e26c8044156,강원,202204,2022,4,기타,5359
65e92ddfbb908e26c8044157,강원,202202,2022,2,기타,5063
65e92ddfbb908e26c8044158,강원,202208,2022,8,체험,4938
65e92ddfbb908e26c8044159,강원,202203,2022,3,기타,4911
65e92ddfbb908e26c804415a,강원,202205,2022,5,체험,4622
65e92ddfbb908e26c804415b,강원,202208,2022,8,미식,4608
65e92ddfbb908e26c804415c,강원,202206,2022,6,체험,4451
65e92ddfbb908e26c804415d,강원,202207,2022,7,체험,4282
65e92ddfbb908e26c804415e,강원,202209,2022,9,체험,4101
65e92ddfbb908e26c804415f,강원,202207,2022,7,미식,3929
65e92ddfbb908e26c8044160,강원,202210,2022,10,체험,3786
65e92ddfbb908e26c8044161,강원,202209,2022,9,미식,3687
65e92ddfbb908e26c8044162,강원,202206,2022,6,미식,3310
65e92ddfbb908e26c8044163,강원,202211,2022,11,체험,3267
65e92ddfbb908e26c8044164,강원,202210,2022,10,미식,3176
65e92ddfbb908e26c8044165,강원,202212,2022,12,체험,2997
65e92ddfbb908e26c8044166,강원,202205,2022,5,미식,2898
65e92ddfbb908e26c8044167,강원,202201,2022,1,미식,2732
65e92ddfbb908e26c8044168,강원,202212,2022,12,미식,2563
65e92ddfbb908e26c8044169,강원,202211,2022,11,미식,2558
65e92ddfbb908e26c804416a,강원,202202,2022,2,미식,2343
65e92ddfbb908e26c804416b,강원,202201,2022,1,체험,2143
65e92ddfbb908e26c804416c,강원,202204,2022,4,체험,2084
65e92ddfbb908e26c804416d,강원,202204,2022,4,미식,2080
65e92ddfbb908e26c804416e,강원,202203,2022,3,미식,2054
65e92ddfbb908e26c804416f,강원,202203,2022,3,체험,1980
65e92ddfbb908e26c8044170,강원,202202,2022,2,체험,1880
65e92ddfbb908e26c8044171,경기,202210,2022,10,휴식/힐링,88789
65e92ddfbb908e26c8044172,경기,202209,2022,9,휴식/힐링,84900
65e92ddfbb908e26c8044173,경기,202207,2022,7,레포츠,79383
65e92ddfbb908e26c8044174,경기,202205,2022,5,휴식/힐링,77558
65e92ddfbb908e26c8044175,경기,202210,2022,10,레포츠,77505
65e92ddfbb908e26c8044176,경기,202208,2022,8,휴식/힐링,75817
65e92ddfbb908e26c8044177,경기,202206,2022,6,휴식/힐링,73487
65e92ddfbb908e26c8044178,경기,202207,2022,7,휴식/힐링,73304
65e92ddfbb908e26c8044179,경기,202208,2022,8,레포츠,71923
65e92ddfbb908e26c804417a,경기,202209,2022,9,레포츠,70376
65e92ddfbb908e26c804417b,경기,202211,2022,11,휴식/힐링,70003
65e92ddfbb908e26c804417c,경기,202206,2022,6,레포츠,66705
65e92ddfbb908e26c804417d,경기,202205,2022,5,레포츠,65913
65e92ddfbb908e26c804417e,경기,202211,2022,11,레포츠,62164
65e92ddfbb908e26c804417f,경기,202212,2022,12,레포츠,60268
65e92ddfbb908e26c8044180,경기,202212,2022,12,휴식/힐링,57608
65e92ddfbb908e26c8044181,경기,202204,2022,4,휴식/힐링,57413
65e92ddfbb908e26c8044182,경기,202204,2022,4,레포츠,48077
65e92ddfbb908e26c8044183,경기,202203,2022,3,레포츠,42321
65e92ddfbb908e26c8044184,경기,202203,2022,3,휴식/힐링,41961
65e92ddfbb908e26c8044185,경기,202201,2022,1,레포츠,38751
65e92ddfbb908e26c8044186,경기,202202,2022,2,레포츠,36404
65e92ddfbb908e26c8044187,경기,202202,2022,2,휴식/힐링,34656
65e92ddfbb908e26c8044188,경기,202201,2022,1,휴식/힐링,33499
65e92ddfbb908e26c8044189,경기,202210,2022,10,기타,23729
65e92ddfbb908e26c804418a,경기,202208,2022,8,기타,21990
65e92ddfbb908e26c804418b,경기,202207,2022,7,기타,21641
65e92ddfbb908e26c804418c,경기,202205,2022,5,기타,21273
65e92ddfbb908e26c804418d,경기,202209,2022,9,기타,21175
65e92ddfbb908e26c804418e,경기,202211,2022,11,기타,19099
65e92ddfbb908e26c804418f,경기,202206,2022,6,기타,19090
65e92ddfbb908e26c8044190,경기,202212,2022,12,기타,18168
65e92ddfbb908e26c8044191,경기,202204,2022,4,기타,14715
65e92ddfbb908e26c8044192,경기,202203,2022,3,기타,12033
65e92ddfbb908e26c8044193,경기,202202,2022,2,기타,10602
65e92ddfbb908e26c8044194,경기,202201,2022,1,기타,10304
65e92ddfbb908e26c8044195,경기,202208,2022,8,미식,8515
65e92ddfbb908e26c8044196,경기,202207,2022,7,체험,8322
65e92ddfbb908e26c8044197,경기,202210,2022,10,미식,8199
65e92ddfbb908e26c8044198,경기,202209,2022,9,미식,7846
65e92ddfbb908e26c8044199,경기,202212,2022,12,미식,7802
65e92ddfbb908e26c804419a,경기,202207,2022,7,미식,7774
65e92ddfbb908e26c804419b,경기,202208,2022,8,체험,7601
65e92ddfbb908e26c804419c,경기,202211,2022,11,미식,7561
65e92ddfbb908e26c804419d,경기,202210,2022,10,체험,7499
65e92ddfbb908e26c804419e,경기,202206,2022,6,미식,7415
65e92ddfbb908e26c804419f,경기,202203,2022,3,미식,7282
65e92ddfbb908e26c80441a0,경기,202205,2022,5,미식,7147
65e92ddfbb908e26c80441a1,경기,202209,2022,9,체험,6812
65e92ddfbb908e26c80441a2,경기,202205,2022,5,체험,6679
65e92ddfbb908e26c80441a3,경기,202211,2022,11,체험,6574
65e92ddfbb908e26c80441a4,경기,202206,2022,6,체험,6236
65e92ddfbb908e26c80441a5,경기,202204,2022,4,미식,5715
65e92ddfbb908e26c80441a6,경기,202202,2022,2,미식,5641
65e92ddfbb908e26c80441a7,경기,202201,2022,1,미식,5618
65e92ddfbb908e26c80441a8,경기,202203,2022,3,체험,5010
65e92ddfbb908e26c80441a9,경기,202204,2022,4,체험,4880
65e92ddfbb908e26c80441aa,경기,202212,2022,12,체험,4723
65e92ddfbb908e26c80441ab,경기,202202,2022,2,체험,3398
65e92ddfbb908e26c80441ac,경기,202201,2022,1,체험,3360
65e92ddfbb908e26c80441ad,경남,202206,2022,6,레포츠,40599
65e92ddfbb908e26c80441ae,경남,202205,2022,5,레포츠,34788
65e92ddfbb908e26c80441af,경남,202207,2022,7,레포츠,33339
65e92ddfbb908e26c80441b0,경남,202208,2022,8,레포츠,33203
65e92ddfbb908e26c80441b1,경남,202210,2022,10,레포츠,32603
65e92ddfbb908e26c80441b2,경남,202210,2022,10,휴식/힐링,31915
65e92ddfbb908e26c80441b3,경남,202209,2022,9,레포츠,26405
65e92ddfbb908e26c80441b4,경남,202211,2022,11,레포츠,26098
65e92ddfbb908e26c80441b5,경남,202205,2022,5,휴식/힐링,25982
65e92ddfbb908e26c80441b6,경남,202208,2022,8,휴식/힐링,25775
65e92ddfbb908e26c80441b7,경남,202206,2022,6,휴식/힐링,24130
65e92ddfbb908e26c80441b8,경남,202209,2022,9,휴식/힐링,23883
65e92ddfbb908e26c80441b9,경남,202207,2022,7,휴식/힐링,23450
65e92ddfbb908e26c80441ba,경남,202204,2022,4,레포츠,23222
65e92ddfbb908e26c80441bb,경남,202203,2022,3,레포츠,22882
65e92ddfbb908e26c80441bc,경남,202211,2022,11,휴식/힐링,22524
65e92ddfbb908e26c80441bd,경남,202212,2022,12,레포츠,22509
65e92ddfbb908e26c80441be,경남,202212,2022,12,휴식/힐링,20773
65e92ddfbb908e26c80441bf,경남,202204,2022,4,휴식/힐링,20170
65e92ddfbb908e26c80441c0,경남,202201,2022,1,레포츠,18584
65e92ddfbb908e26c80441c1,경남,202203,2022,3,휴식/힐링,17626
65e92ddfbb908e26c80441c2,경남,202202,2022,2,레포츠,16640
65e92ddfbb908e26c80441c3,경남,202201,2022,1,휴식/힐링,14445
65e92ddfbb908e26c80441c4,경남,202202,2022,2,휴식/힐링,12815
65e92ddfbb908e26c80441c5,경남,202205,2022,5,기타,7153
65e92ddfbb908e26c80441c6,경남,202206,2022,6,기타,6645
65e92ddfbb908e26c80441c7,경남,202210,2022,10,기타,6489
65e92ddfbb908e26c80441c8,경남,202208,2022,8,기타,5952
65e92ddfbb908e26c80441c9,경남,202209,2022,9,기타,5828
65e92ddfbb908e26c80441ca,경남,202207,2022,7,기타,5564
65e92ddfbb908e26c80441cb,경남,202211,2022,11,기타,5366
65e92ddfbb908e26c80441cc,경남,202212,2022,12,기타,4960
65e92ddfbb908e26c80441cd,경남,202204,2022,4,기타,4758
65e92ddfbb908e26c80441ce,경남,202210,2022,10,체험,4529
65e92ddfbb908e26c80441cf,경남,202202,2022,2,기타,4522
65e92ddfbb908e26c80441d0,경남,202207,2022,7,체험,4406
65e92ddfbb908e26c80441d1,경남,202203,2022,3,기타,3660
65e92ddfbb908e26c80441d2,경남,202205,2022,5,체험,3574
65e92ddfbb908e26c80441d3,경남,202208,2022,8,체험,3371
65e92ddfbb908e26c80441d4,경남,202206,2022,6,체험,3338
65e92ddfbb908e26c80441d5,경남,202209,2022,9,체험,3245
65e92ddfbb908e26c80441d6,경남,202211,2022,11,체험,3222
65e92ddfbb908e26c80441d7,경남,202201,2022,1,기타,3131
65e92ddfbb908e26c80441d8,경남,202212,2022,12,체험,3125
65e92ddfbb908e26c80441d9,경남,202202,2022,2,체험,3053
65e92ddfbb908e26c80441da,경남,202203,2022,3,체험,2484
65e92ddfbb908e26c80441db,경남,202204,2022,4,체험,2465
65e92ddfbb908e26c80441dc,경남,202208,2022,8,미식,2158
65e92ddfbb908e26c80441dd,경남,202201,2022,1,체험,2064
65e92ddfbb908e26c80441de,경남,202209,2022,9,미식,1643
65e92ddfbb908e26c80441df,경남,202207,2022,7,미식,1622
65e92ddfbb908e26c80441e0,경남,202210,2022,10,미식,1585
65e92ddfbb908e26c80441e1,경남,202212,2022,12,미식,1488
65e92ddfbb908e26c80441e2,경남,202205,2022,5,미식,1483
65e92ddfbb908e26c80441e3,경남,202206,2022,6,미식,1459
65e92ddfbb908e26c80441e4,경남,202211,2022,11,미식,1415
65e92ddfbb908e26c80441e5,경남,202202,2022,2,미식,1362
65e92ddfbb908e26c80441e6,경남,202204,2022,4,미식,1270
65e92ddfbb908e26c80441e7,경남,202201,2022,1,미식,1235
65e92ddfbb908e26c80441e8,경남,202203,2022,3,미식,1231
65e92ddfbb908e26c80441e9,경북,202208,2022,8,레포츠,30835
65e92ddfbb908e26c80441ea,경북,202209,2022,9,레포츠,26887
65e92ddfbb908e26c80441eb,경북,202210,2022,10,휴식/힐링,26103
65e92ddfbb908e26c80441ec,경북,202208,2022,8,휴식/힐링,25470
65e92ddfbb908e26c80441ed,경북,202210,2022,10,레포츠,24729
65e92ddfbb908e26c80441ee,경북,202207,2022,7,레포츠,24348
65e92ddfbb908e26c80441ef,경북,202209,2022,9,휴식/힐링,24193
65e92ddfbb908e26c80441f0,경북,202206,2022,6,휴식/힐링,23288
65e92ddfbb908e26c80441f1,경북,202206,2022,6,레포츠,23011
65e92ddfbb908e26c80441f2,경북,202211,2022,11,휴식/힐링,22303
65e92ddfbb908e26c80441f3,경북,202211,2022,11,레포츠,22133
65e92ddfbb908e26c80441f4,경북,202207,2022,7,휴식/힐링,22028
65e92ddfbb908e26c80441f5,경북,202212,2022,12,레포츠,21621
65e92ddfbb908e26c80441f6,경북,202205,2022,5,휴식/힐링,21345
65e92ddfbb908e26c80441f7,경북,202205,2022,5,레포츠,20112
65e92ddfbb908e26c80441f8,경북,202212,2022,12,휴식/힐링,18094
65e92ddfbb908e26c80441f9,경북,202203,2022,3,레포츠,17525
65e92ddfbb908e26c80441fa,경북,202204,2022,4,휴식/힐링,17159
65e92ddfbb908e26c80441fb,경북,202203,2022,3,휴식/힐링,15903
65e92ddfbb908e26c80441fc,경북,202204,2022,4,레포츠,13930
65e92ddfbb908e26c80441fd,경북,202201,2022,1,레포츠,13831
65e92ddfbb908e26c80441fe,경북,202202,2022,2,레포츠,12653
65e92ddfbb908e26c80441ff,경북,202201,2022,1,휴식/힐링,11723
65e92ddfbb908e26c8044200,경북,202202,2022,2,휴식/힐링,11353
65e92ddfbb908e26c8044201,경북,202208,2022,8,기타,7928
65e92ddfbb908e26c8044202,경북,202209,2022,9,기타,6799
65e92ddfbb908e26c8044203,경북,202210,2022,10,기타,5979
65e92ddfbb908e26c8044204,경북,202207,2022,7,기타,5890
65e92ddfbb908e26c8044205,경북,202206,2022,6,기타,5830
65e92ddfbb908e26c8044206,경북,202207,2022,7,체험,5704
65e92ddfbb908e26c8044207,경북,202211,2022,11,기타,5499
65e92ddfbb908e26c8044208,경북,202210,2022,10,체험,5297
65e92ddfbb908e26c8044209,경북,202212,2022,12,기타,5062
65e92ddfbb908e26c804420a,경북,202209,2022,9,체험,5052
65e92ddfbb908e26c804420b,경북,202205,2022,5,기타,4704
65e92ddfbb908e26c804420c,경북,202208,2022,8,체험,4651
65e92ddfbb908e26c804420d,경북,202206,2022,6,체험,4285
65e92ddfbb908e26c804420e,경북,202205,2022,5,체험,4171
65e92ddfbb908e26c804420f,경북,202211,2022,11,체험,3934
65e92ddfbb908e26c8044210,경북,202204,2022,4,기타,3248
65e92ddfbb908e26c8044211,경북,202202,2022,2,기타,3223
65e92ddfbb908e26c8044212,경북,202203,2022,3,기타,3212
65e92ddfbb908e26c8044213,경북,202201,2022,1,기타,3093
65e92ddfbb908e26c8044214,경북,202212,2022,12,체험,3084
65e92ddfbb908e26c8044215,경북,202203,2022,3,체험,2799
65e92ddfbb908e26c8044216,경북,202204,2022,4,체험,2770
65e92ddfbb908e26c8044217,경북,202208,2022,8,미식,2322
65e92ddfbb908e26c8044218,경북,202209,2022,9,미식,2183
65e92ddfbb908e26c8044219,경북,202207,2022,7,미식,1960
65e92ddfbb908e26c804421a,경북,202202,2022,2,체험,1945
65e92ddfbb908e26c804421b,경북,202206,2022,6,미식,1933
65e92ddfbb908e26c804421c,경북,202201,2022,1,체험,1894
65e92ddfbb908e26c804421d,경북,202210,2022,10,미식,1723
65e92ddfbb908e26c804421e,경북,202211,2022,11,미식,1551
65e92ddfbb908e26c804421f,경북,202205,2022,5,미식,1515
65e92ddfbb908e26c8044220,경북,202212,2022,12,미식,1404
65e92ddfbb908e26c8044221,경북,202201,2022,1,미식,1337
65e92ddfbb908e26c8044222,경북,202202,2022,2,미식,1267
65e92ddfbb908e26c8044223,경북,202203,2022,3,미식,1108
65e92ddfbb908e26c8044224,경북,202204,2022,4,미식,1040
65e92ddfbb908e26c8044225,광주,202210,2022,10,휴식/힐링,5263
65e92ddfbb908e26c8044226,광주,202206,2022,6,휴식/힐링,5102
65e92ddfbb908e26c8044227,광주,202208,2022,8,휴식/힐링,5027
65e92ddfbb908e26c8044228,광주,202205,2022,5,휴식/힐링,4833
65e92ddfbb908e26c8044229,광주,202209,2022,9,휴식/힐링,4744
65e92ddfbb908e26c804422a,광주,202207,2022,7,휴식/힐링,4565
65e92ddfbb908e26c804422b,광주,202211,2022,11,휴식/힐링,4122
65e92ddfbb908e26c804422c,광주,202204,2022,4,휴식/힐링,3870
65e92ddfbb908e26c804422d,광주,202210,2022,10,레포츠,3744
65e92ddfbb908e26c804422e,광주,202212,2022,12,휴식/힐링,3388
65e92ddfbb908e26c804422f,광주,202211,2022,11,레포츠,3360
65e92ddfbb908e26c8044230,광주,202209,2022,9,레포츠,3212
65e92ddfbb908e26c8044231,광주,202212,2022,12,레포츠,3173
65e92ddfbb908e26c8044232,광주,202208,2022,8,레포츠,3143
65e92ddfbb908e26c8044233,광주,202206,2022,6,레포츠,3131
65e92ddfbb908e26c8044234,광주,202205,2022,5,레포츠,3088
65e92ddfbb908e26c8044235,광주,202207,2022,7,레포츠,3022
65e92ddfbb908e26c8044236,광주,202203,2022,3,휴식/힐링,2866
65e92ddfbb908e26c8044237,광주,202201,2022,1,휴식/힐링,2298
65e92ddfbb908e26c8044238,광주,202204,2022,4,레포츠,2286
65e92ddfbb908e26c8044239,광주,202201,2022,1,레포츠,2283
65e92ddfbb908e26c804423a,광주,202202,2022,2,휴식/힐링,2235
65e92ddfbb908e26c804423b,광주,202203,2022,3,레포츠,2233
65e92ddfbb908e26c804423c,광주,202202,2022,2,레포츠,2132
65e92ddfbb908e26c804423d,광주,202207,2022,7,기타,1523
65e92ddfbb908e26c804423e,광주,202206,2022,6,기타,1507
65e92ddfbb908e26c804423f,광주,202208,2022,8,기타,1492
65e92ddfbb908e26c8044240,광주,202209,2022,9,기타,1472
65e92ddfbb908e26c8044241,광주,202210,2022,10,기타,1451
65e92ddfbb908e26c8044242,광주,202211,2022,11,기타,1349
65e92ddfbb908e26c8044243,광주,202212,2022,12,기타,1329
65e92ddfbb908e26c8044244,광주,202205,2022,5,기타,1210
65e92ddfbb908e26c8044245,광주,202204,2022,4,기타,959
65e92ddfbb908e26c8044246,광주,202203,2022,3,기타,872
65e92ddfbb908e26c8044247,광주,202202,2022,2,기타,769
65e92ddfbb908e26c8044248,광주,202201,2022,1,기타,741
65e92ddfbb908e26c8044249,광주,202207,2022,7,미식,641
